id,dist_id,reg_id,name
district_1,1101010,1101,TEUPAH SELATAN
district_2,1101020,1101,SIMEULUE TIMUR
district_3,1101021,1101,TEUPAH BARAT
district_4,1101022,1101,TEUPAH TENGAH
district_5,1101030,1101,SIMEULUE TENGAH
district_6,1101031,1101,TELUK DALAM
district_7,1101032,1101,SIMEULUE CUT
district_8,1101040,1101,SALANG
district_9,1101050,1101,SIMEULUE BARAT
district_10,1101051,1101,ALAFAN
district_11,1102010,1102,PULAU BANYAK
district_12,1102011,1102,PULAU BANYAK BARAT
district_13,1102020,1102,SINGKIL
district_14,1102021,1102,SINGKIL UTARA
district_15,1102022,1102,KUALA BARU
district_16,1102030,1102,SIMPANG KANAN
district_17,1102031,1102,GUNUNG MERIAH
district_18,1102032,1102,DANAU PARIS
district_19,1102033,1102,SURO
district_20,1102042,1102,SINGKOHOR
district_21,1102043,1102,KOTA BAHARU
district_22,1103010,1103,TRUMON
district_23,1103011,1103,TRUMON TIMUR
district_24,1103012,1103,TRUMON TENGAH
district_25,1103020,1103,BAKONGAN
district_26,1103021,1103,BAKONGAN TIMUR
district_27,1103022,1103,KOTA BAHAGIA
district_28,1103030,1103,KLUET SELATAN
district_29,1103031,1103,KLUET TIMUR
district_30,1103040,1103,KLUET UTARA
district_31,1103041,1103,PASIE RAJA
district_32,1103042,1103,KLUET TENGAH
district_33,1103050,1103,TAPAK TUAN
district_34,1103060,1103,SAMA DUA
district_35,1103070,1103,SAWANG
district_36,1103080,1103,MEUKEK
district_37,1103090,1103,LABUHAN HAJI
district_38,1103091,1103,LABUHAN HAJI TIMUR
district_39,1103092,1103,LABUHAN HAJI BARAT
district_40,1104010,1104,LAWE ALAS
district_41,1104011,1104,BABUL RAHMAH
district_42,1104012,1104,TANOH ALAS
district_43,1104020,1104,LAWE SIGALA-GALA
district_44,1104021,1104,BABUL MAKMUR
district_45,1104022,1104,SEMADAM
district_46,1104023,1104,LEUSER
district_47,1104030,1104,BAMBEL
district_48,1104031,1104,BUKIT TUSAM
district_49,1104032,1104,LAWE SUMUR
district_50,1104040,1104,BABUSSALAM
district_51,1104041,1104,LAWE BULAN
district_52,1104050,1104,BADAR
district_53,1104051,1104,DARUL HASANAH
district_54,1104052,1104,KETAMBE
district_55,1104053,1104,DELENG POKHKISEN
district_56,1105080,1105,SERBA JADI
district_57,1105081,1105,SIMPANG JERNIH
district_58,1105082,1105,PEUNARON
district_59,1105090,1105,BIREM BAYEUN
district_60,1105100,1105,RANTAU SELAMAT
district_61,1105101,1105,SUNGAI RAYA
district_62,1105110,1105,PEUREULAK
district_63,1105111,1105,PEUREULAK TIMUR
district_64,1105112,1105,PEUREULAK BARAT
district_65,1105120,1105,RANTO PEUREULAK
district_66,1105130,1105,IDI RAYEUK
district_67,1105131,1105,PEUDAWA
district_68,1105132,1105,BANDA ALAM
district_69,1105133,1105,IDI TUNONG
district_70,1105134,1105,DARUL IHSAN
district_71,1105135,1105,IDI TIMUR
district_72,1105140,1105,DARUL AMAN
district_73,1105150,1105,NURUSSALAM
district_74,1105151,1105,DARUL FALAH
district_75,1105160,1105,JULOK
district_76,1105161,1105,INDRA MAKMUR
district_77,1105170,1105,PANTE BIDARI
district_78,1105180,1105,SIMPANG ULIM
district_79,1105181,1105,MADAT
district_80,1106010,1106,LINGE
district_81,1106011,1106,ATU LINTANG
district_82,1106012,1106,JAGONG JEGET
district_83,1106020,1106,BINTANG
district_84,1106031,1106,LUT TAWAR
district_85,1106032,1106,KEBAYAKAN
district_86,1106040,1106,PEGASING
district_87,1106041,1106,BIES
district_88,1106050,1106,BEBESEN
district_89,1106051,1106,KUTE PANANG
district_90,1106060,1106,SILIH NARA
district_91,1106061,1106,KETOL
district_92,1106062,1106,CELALA
district_93,1106063,1106,RUSIP ANTARA
district_94,1107050,1107,JOHAN PAHLAWAN
district_95,1107060,1107,SAMATIGA
district_96,1107061,1107,BUBON
district_97,1107062,1107,ARONGAN LAMBALEK
district_98,1107070,1107,WOYLA
district_99,1107071,1107,WOYLA BARAT
district_100,1107072,1107,WOYLA TIMUR
district_101,1107080,1107,KAWAY XVI
district_102,1107081,1107,MEUREUBO
district_103,1107082,1107,PANTAI CEUREMEN
district_104,1107083,1107,PANTON REU
district_105,1107090,1107,SUNGAI MAS
district_106,1108010,1108,LHOONG
district_107,1108020,1108,LHOKNGA
district_108,1108021,1108,LEUPUNG
district_109,1108030,1108,INDRAPURI
district_110,1108031,1108,KUTA COT GLIE
district_111,1108040,1108,SEULIMEUM
district_112,1108041,1108,KOTA JANTHO
district_113,1108042,1108,LEMBAH SEULAWAH
district_114,1108050,1108,MESJID RAYA
district_115,1108060,1108,DARUSSALAM
district_116,1108061,1108,BAITUSSALAM
district_117,1108070,1108,KUTA BARO
district_118,1108080,1108,MONTASIK
district_119,1108081,1108,BLANG BINTANG
district_120,1108090,1108,INGIN JAYA
district_121,1108091,1108,KRUENG BARONA JAYA
district_122,1108100,1108,SUKA MAKMUR
district_123,1108101,1108,KUTA MALAKA
district_124,1108102,1108,SIMPANG TIGA
district_125,1108110,1108,DARUL IMARAH
district_126,1108111,1108,DARUL KAMAL
district_127,1108120,1108,PEUKAN BADA
district_128,1108130,1108,PULO ACEH
district_129,1109010,1109,GEUMPANG
district_130,1109011,1109,MANE
district_131,1109070,1109,GLUMPANG TIGA
district_132,1109071,1109,GLUMPANG BARO
district_133,1109080,1109,MUTIARA
district_134,1109081,1109,MUTIARA TIMUR
district_135,1109090,1109,TIRO/TRUSEB
district_136,1109100,1109,TANGSE
district_137,1109111,1109,KEUMALA
district_138,1109112,1109,TITEUE
district_139,1109120,1109,SAKTI
district_140,1109130,1109,MILA
district_141,1109140,1109,PADANG TIJI
district_142,1109150,1109,DELIMA
district_143,1109151,1109,GRONG GRONG
district_144,1109160,1109,INDRAJAYA
district_145,1109170,1109,PEUKAN BARO
district_146,1109180,1109,KEMBANG TANJONG
district_147,1109190,1109,SIMPANG TIGA
district_148,1109200,1109,KOTA SIGLI
district_149,1109210,1109,PIDIE
district_150,1109220,1109,BATEE
district_151,1109230,1109,MUARA TIGA
district_152,1110010,1110,SAMALANGA
district_153,1110011,1110,SIMPANG MAMPLAM
district_154,1110020,1110,PANDRAH
district_155,1110030,1110,JEUNIEB
district_156,1110031,1110,PEULIMBANG
district_157,1110040,1110,PEUDADA
district_158,1110050,1110,JULI
district_159,1110060,1110,JEUMPA
district_160,1110061,1110,KOTA JUANG
district_161,1110062,1110,KUALA
district_162,1110070,1110,JANGKA
district_163,1110080,1110,PEUSANGAN
district_164,1110081,1110,PEUSANGAN SELATAN
district_165,1110082,1110,PEUSANGAN SIBLAH KRUENG
district_166,1110090,1110,MAKMUR
district_167,1110100,1110,GANDA PURA
district_168,1110101,1110,KUTA BLANG
district_169,1111010,1111,SAWANG
district_170,1111020,1111,NISAM
district_171,1111021,1111,NISAM ANTARA
district_172,1111022,1111,BANDA BARO
district_173,1111030,1111,KUTA MAKMUR
district_174,1111031,1111,SIMPANG KERAMAT
district_175,1111040,1111,SYAMTALIRA BAYU
district_176,1111041,1111,GEUREUDONG PASE
district_177,1111050,1111,MEURAH MULIA
district_178,1111060,1111,MATANGKULI
district_179,1111061,1111,PAYA BAKONG
district_180,1111062,1111,PIRAK TIMU
district_181,1111070,1111,COT GIREK
district_182,1111080,1111,TANAH JAMBO AYE
district_183,1111081,1111,LANGKAHAN
district_184,1111090,1111,SEUNUDDON
district_185,1111100,1111,BAKTIYA
district_186,1111101,1111,BAKTIYA BARAT
district_187,1111110,1111,LHOKSUKON
district_188,1111120,1111,TANAH LUAS
district_189,1111121,1111,NIBONG
district_190,1111130,1111,SAMUDERA
district_191,1111140,1111,SYAMTALIRA ARON
district_192,1111150,1111,TANAH PASIR
district_193,1111151,1111,LAPANG
district_194,1111160,1111,MUARA BATU
district_195,1111170,1111,DEWANTARA
district_196,1112010,1112,MANGGENG
district_197,1112011,1112,LEMBAH SABIL
district_198,1112020,1112,TANGAN-TANGAN
district_199,1112021,1112,SETIA
district_200,1112030,1112,BLANG PIDIE
district_201,1112031,1112,JEUMPA
district_202,1112040,1112,SUSOH
district_203,1112050,1112,KUALA BATEE
district_204,1112060,1112,BABAH ROT
district_205,1113010,1113,KUTA PANJANG
district_206,1113011,1113,BLANG JERANGO
district_207,1113020,1113,BLANGKEJEREN
district_208,1113021,1113,PUTRI BETUNG
district_209,1113022,1113,DABUN GELANG
district_210,1113023,1113,BLANG PEGAYON
district_211,1113030,1113,PINING
district_212,1113040,1113,RIKIT GAIB
district_213,1113041,1113,PANTAN CUACA
district_214,1113050,1113,TERANGUN
district_215,1113051,1113,TRIPE JAYA
district_216,1114010,1114,TAMIANG HULU
district_217,1114011,1114,BANDAR PUSAKA
district_218,1114020,1114,KEJURUAN MUDA
district_219,1114021,1114,TENGGULUN
district_220,1114030,1114,RANTAU
district_221,1114040,1114,KOTA KUALA SIMPANG
district_222,1114050,1114,SERUWAY
district_223,1114060,1114,BENDAHARA
district_224,1114061,1114,BANDA MULIA
district_225,1114070,1114,KARANG BARU
district_226,1114071,1114,SEKERAK
district_227,1114080,1114,MANYAK PAYED
district_228,1115010,1115,DARUL MAKMUR
district_229,1115011,1115,TRIPA MAKMUR
district_230,1115020,1115,KUALA
district_231,1115021,1115,KUALA PESISIR
district_232,1115022,1115,TADU RAYA
district_233,1115030,1115,BEUTONG
district_234,1115031,1115,BEUTONG ATEUH BANGGALANG
district_235,1115040,1115,SEUNAGAN
district_236,1115041,1115,SUKA MAKMUE
district_237,1115050,1115,SEUNAGAN TIMUR
district_238,1116010,1116,TEUNOM
district_239,1116011,1116,PASIE RAYA
district_240,1116020,1116,PANGA
district_241,1116030,1116,KRUENG SABEE
district_242,1116040,1116,SETIA BAKTI
district_243,1116050,1116,SAMPOINIET
district_244,1116051,1116,DARUL HIKMAH
district_245,1116060,1116,JAYA
district_246,1116061,1116,INDRA JAYA
district_247,1117010,1117,TIMANG GAJAH
district_248,1117011,1117,GAJAH PUTIH
district_249,1117020,1117,PINTU RIME GAYO
district_250,1117030,1117,BUKIT
district_251,1117040,1117,WIH PESAM
district_252,1117050,1117,BANDAR
district_253,1117051,1117,BENER KELIPAH
district_254,1117060,1117,SYIAH UTAMA
district_255,1117061,1117,MESIDAH
district_256,1117070,1117,PERMATA
district_257,1118010,1118,MEUREUDU
district_258,1118020,1118,MEURAH DUA
district_259,1118030,1118,BANDAR DUA
district_260,1118040,1118,JANGKA BUYA
district_261,1118050,1118,ULIM
district_262,1118060,1118,TRIENGGADENG
district_263,1118070,1118,PANTERAJA
district_264,1118080,1118,BANDAR BARU
district_265,1171010,1171,MEURAXA
district_266,1171011,1171,JAYA BARU
district_267,1171012,1171,BANDA RAYA
district_268,1171020,1171,BAITURRAHMAN
district_269,1171021,1171,LUENG BATA
district_270,1171030,1171,KUTA ALAM
district_271,1171031,1171,KUTA RAJA
district_272,1171040,1171,SYIAH KUALA
district_273,1171041,1171,ULEE KARENG
district_274,1172010,1172,SUKAJAYA
district_275,1172020,1172,SUKAKARYA
district_276,1173010,1173,LANGSA TIMUR
district_277,1173011,1173,LANGSA LAMA
district_278,1173020,1173,LANGSA BARAT
district_279,1173021,1173,LANGSA BARO
district_280,1173030,1173,LANGSA KOTA
district_281,1174010,1174,BLANG MANGAT
district_282,1174020,1174,MUARA DUA
district_283,1174021,1174,MUARA SATU
district_284,1174030,1174,BANDA SAKTI
district_285,1175010,1175,SIMPANG KIRI
district_286,1175020,1175,PENANGGALAN
district_287,1175030,1175,RUNDENG
district_288,1175040,1175,SULTAN DAULAT
district_289,1175050,1175,LONGKIB
district_290,1201060,1201,IDANO GAWO
district_291,1201061,1201,BAWOLATO
district_292,1201062,1201,ULUGAWO
district_293,1201070,1201,GIDO
district_294,1201071,1201,SOGAEADU
district_295,1201081,1201,MA U
district_296,1201082,1201,SOMOLO - MOLO
district_297,1201130,1201,HILIDUHO
district_298,1201131,1201,HILI SERANGKAI
district_299,1201132,1201,BOTOMUZOI
district_300,1202010,1202,BATAHAN
district_301,1202011,1202,SINUNUKAN
district_302,1202020,1202,BATANG NATAL
district_303,1202021,1202,LINGGA BAYU
district_304,1202022,1202,RANTO BAEK
district_305,1202030,1202,KOTANOPAN
district_306,1202031,1202,ULU PUNGKUT
district_307,1202032,1202,TAMBANGAN
district_308,1202033,1202,LEMBAH SORIK MARAPI
district_309,1202034,1202,PUNCAK SORIK MARAPI
district_310,1202040,1202,MUARA SIPONGI
district_311,1202041,1202,PAKANTAN
district_312,1202050,1202,PANYABUNGAN
district_313,1202051,1202,PANYABUNGAN SELATAN
district_314,1202052,1202,PANYABUNGAN BARAT
district_315,1202053,1202,PANYABUNGAN UTARA
district_316,1202054,1202,PANYABUNGAN TIMUR
district_317,1202055,1202,HUTA BARGOT
district_318,1202060,1202,NATAL
district_319,1202070,1202,MUARA BATANG GADIS
district_320,1202080,1202,SIABU
district_321,1202081,1202,BUKIT MALINTANG
district_322,1202082,1202,NAGA JUANG
district_323,1203010,1203,BATANG ANGKOLA
district_324,1203011,1203,SAYUR MATINGGI
district_325,1203012,1203,TANO TOMBANGAN ANGKOLA
district_326,1203070,1203,ANGKOLA TIMUR
district_327,1203080,1203,ANGKOLA SELATAN
district_328,1203090,1203,ANGKOLA  BARAT
district_329,1203091,1203,ANGKOLA SANGKUNUR
district_330,1203100,1203,BATANG TORU
district_331,1203101,1203,MARANCAR
district_332,1203102,1203,MUARA BATANG TORU
district_333,1203110,1203,SIPIROK
district_334,1203120,1203,ARSE
district_335,1203160,1203,SAIPAR DOLOK HOLE
district_336,1203161,1203,AEK BILAH
district_337,1204010,1204,PINANG SORI
district_338,1204011,1204,BADIRI
district_339,1204020,1204,SIBABANGUN
district_340,1204021,1204,LUMUT
district_341,1204022,1204,SUKABANGUN
district_342,1204030,1204,PANDAN
district_343,1204031,1204,TUKKA
district_344,1204032,1204,SARUDIK
district_345,1204040,1204,TAPIAN NAULI
district_346,1204041,1204,SITAHUIS
district_347,1204050,1204,KOLANG
district_348,1204060,1204,SORKAM
district_349,1204061,1204,SORKAM BARAT
district_350,1204062,1204,PASARIBU TOBING
district_351,1204070,1204,BARUS
district_352,1204071,1204,SOSOR GADONG
district_353,1204072,1204,ANDAM DEWI
district_354,1204073,1204,BARUS UTARA
district_355,1204080,1204,MANDUAMAS
district_356,1204081,1204,SIRANDORUNG
district_357,1205030,1205,PARMONANGAN
district_358,1205040,1205,ADIANKOTING
district_359,1205050,1205,SIPOHOLON
district_360,1205060,1205,TARUTUNG
district_361,1205061,1205,SIATAS BARITA
district_362,1205070,1205,PAHAE JULU
district_363,1205080,1205,PAHAE JAE
district_364,1205081,1205,PURBATUA
district_365,1205082,1205,SIMANGUMBAN
district_366,1205090,1205,PANGARIBUAN
district_367,1205100,1205,GAROGA
district_368,1205110,1205,SIPAHUTAR
district_369,1205120,1205,SIBORONGBORONG
district_370,1205130,1205,PAGARAN
district_371,1205180,1205,MUARA
district_372,1206030,1206,BALIGE
district_373,1206031,1206,TAMPAHAN
district_374,1206040,1206,LAGUBOTI
district_375,1206050,1206,HABINSARAN
district_376,1206051,1206,BORBOR
district_377,1206052,1206,NASSAU
district_378,1206060,1206,SILAEN
district_379,1206061,1206,SIGUMPAR
district_380,1206070,1206,PORSEA
district_381,1206071,1206,PINTU POHAN MERANTI
district_382,1206072,1206,SIANTAR NARUMONDA
district_383,1206073,1206,PARMAKSIAN
district_384,1206080,1206,LUMBAN JULU
district_385,1206081,1206,ULUAN
district_386,1206082,1206,AJIBATA
district_387,1206083,1206,BONATUA LUNASI
district_388,1207050,1207,BILAH HULU
district_389,1207070,1207,PANGKATAN
district_390,1207080,1207,BILAH BARAT
district_391,1207130,1207,BILAH HILIR
district_392,1207140,1207,PANAI HULU
district_393,1207150,1207,PANAI TENGAH
district_394,1207160,1207,PANAI HILIR
district_395,1207210,1207,RANTAU SELATAN
district_396,1207220,1207,RANTAU UTARA
district_397,1208010,1208,BANDAR PASIR MANDOGE
district_398,1208020,1208,BANDAR PULAU
district_399,1208021,1208,AEK SONGSONGAN
district_400,1208022,1208,RAHUNING
district_401,1208030,1208,PULAU RAKYAT
district_402,1208031,1208,AEK KUASAN
district_403,1208032,1208,AEK LEDONG
district_404,1208040,1208,SEI KEPAYANG
district_405,1208041,1208,SEI KEPAYANG BARAT
district_406,1208042,1208,SEI KEPAYANG TIMUR
district_407,1208050,1208,TANJUNG BALAI
district_408,1208060,1208,SIMPANG EMPAT
district_409,1208061,1208,TELUK DALAM
district_410,1208070,1208,AIR BATU
district_411,1208071,1208,SEI DADAP
district_412,1208080,1208,BUNTU PANE
district_413,1208081,1208,TINGGI RAJA
district_414,1208082,1208,SETIA JANJI
district_415,1208090,1208,MERANTI
district_416,1208091,1208,PULO BANDRING
district_417,1208092,1208,RAWANG PANCA ARGA
district_418,1208100,1208,AIR JOMAN
district_419,1208101,1208,SILAU LAUT
district_420,1208160,1208,KISARAN BARAT
district_421,1208170,1208,KISARAN TIMUR
district_422,1209010,1209,SILIMAKUTA
district_423,1209011,1209,PEMATANG SILIMAHUTA
district_424,1209020,1209,PURBA
district_425,1209021,1209,HARANGGAOL HORISON
district_426,1209040,1209,SIDAMANIK
district_427,1209041,1209,PEMATANG SIDAMANIK
district_428,1209050,1209,GIRSANG SIPANGAN BOLON
district_429,1209060,1209,TANAH JAWA
district_430,1209061,1209,HATONDUHAN
district_431,1209070,1209,DOLOK PANRIBUAN
district_432,1209080,1209,JORLANG HATARAN
district_433,1209090,1209,PANEI
district_434,1209091,1209,PANOMBEAN PANEI
district_435,1209100,1209,RAYA
district_436,1209101,1209,DOLOG MASAGAL
district_437,1209110,1209,DOLOK SILAU
district_438,1209120,1209,SILAU KAHEAN
district_439,1209130,1209,RAYA KAHEAN
district_440,1209140,1209,TAPIAN DOLOK
district_441,1209150,1209,DOLOK BATU NANGGAR
district_442,1209160,1209,SIANTAR
district_443,1209161,1209,GUNUNG MALELA
district_444,1209162,1209,GUNUNG MALIGAS
district_445,1209170,1209,HUTABAYU RAJA
district_446,1209171,1209,JAWA MARAJA BAH JAMBI
district_447,1209180,1209,PEMATANG BANDAR
district_448,1209181,1209,BANDAR HULUAN
district_449,1209190,1209,BANDAR
district_450,1209191,1209,BANDAR MASILAM
district_451,1209200,1209,BOSAR MALIGAS
district_452,1209210,1209,UJUNG PADANG
district_453,1210030,1210,SIDIKALANG
district_454,1210031,1210,BERAMPU
district_455,1210032,1210,SITINJO
district_456,1210040,1210,PARBULUAN
district_457,1210050,1210,SUMBUL
district_458,1210051,1210,SILAHISABUNGAN
district_459,1210060,1210,SILIMA PUNGGA-PUNGGA
district_460,1210061,1210,LAE PARIRA
district_461,1210070,1210,SIEMPAT NEMPU
district_462,1210080,1210,SIEMPAT NEMPU HULU
district_463,1210090,1210,SIEMPAT NEMPU HILIR
district_464,1210100,1210,TIGA LINGGA
district_465,1210101,1210,GUNUNG SITEMBER
district_466,1210110,1210,PEGAGAN HILIR
district_467,1210120,1210,TANAH PINEM
district_468,1211010,1211,MARDINGDING
district_469,1211020,1211,LAUBALENG
district_470,1211030,1211,TIGA BINANGA
district_471,1211040,1211,JUHAR
district_472,1211050,1211,MUNTE
district_473,1211060,1211,KUTA BULUH
district_474,1211070,1211,PAYUNG
district_475,1211071,1211,TIGANDERKET
district_476,1211080,1211,SIMPANG EMPAT
district_477,1211081,1211,NAMAN TERAN
district_478,1211082,1211,MERDEKA
district_479,1211090,1211,KABANJAHE
district_480,1211100,1211,BERASTAGI
district_481,1211110,1211,TIGAPANAH
district_482,1211111,1211,DOLAT RAYAT
district_483,1211120,1211,MEREK
district_484,1211130,1211,BARUSJAHE
district_485,1212010,1212,GUNUNG MERIAH
district_486,1212020,1212,SINEMBAH TANJUNG MUDA HULU
district_487,1212030,1212,SIBOLANGIT
district_488,1212040,1212,KUTALIMBARU
district_489,1212050,1212,PANCUR BATU
district_490,1212060,1212,NAMO RAMBE
district_491,1212070,1212,BIRU-BIRU
district_492,1212080,1212,SINEMBAH TANJUNG MUDA HILIR
district_493,1212090,1212,BANGUN PURBA
district_494,1212190,1212,GALANG
district_495,1212200,1212,TANJUNG MORAWA
district_496,1212210,1212,PATUMBAK
district_497,1212220,1212,DELI TUA
district_498,1212230,1212,SUNGGAL
district_499,1212240,1212,HAMPARAN PERAK
district_500,1212250,1212,LABUHAN DELI
district_501,1212260,1212,PERCUT SEI TUAN
district_502,1212270,1212,BATANG KUIS
district_503,1212280,1212,PANTAI LABU
district_504,1212290,1212,BERINGIN
district_505,1212300,1212,LUBUK PAKAM
district_506,1212310,1212,PAGAR MERBAU
district_507,1213010,1213,BOHOROK
district_508,1213011,1213,SIRAPIT
district_509,1213020,1213,SALAPIAN
district_510,1213021,1213,KUTAMBARU
district_511,1213030,1213,SEI BINGAI
district_512,1213040,1213,KUALA
district_513,1213050,1213,SELESAI
district_514,1213060,1213,BINJAI
district_515,1213070,1213,STABAT
district_516,1213080,1213,WAMPU
district_517,1213090,1213,BATANG SERANGAN
district_518,1213100,1213,SAWIT SEBERANG
district_519,1213110,1213,PADANG TUALANG
district_520,1213120,1213,HINAI
district_521,1213130,1213,SECANGGANG
district_522,1213140,1213,TANJUNG PURA
district_523,1213150,1213,GEBANG
district_524,1213160,1213,BABALAN
district_525,1213170,1213,SEI LEPAN
district_526,1213180,1213,BRANDAN BARAT
district_527,1213190,1213,BESITANG
district_528,1213200,1213,PANGKALAN SUSU
district_529,1213201,1213,PEMATANG JAYA
district_530,1214010,1214,HIBALA
district_531,1214011,1214,TANAH MASA
district_532,1214020,1214,PULAU-PULAU BATU
district_533,1214021,1214,PULAU-PULAU BATU TIMUR
district_534,1214022,1214,SIMUK
district_535,1214023,1214,PULAU-PULAU BATU BARAT
district_536,1214024,1214,PULAU-PULAU BATU UTARA
district_537,1214030,1214,TELUK DALAM
district_538,1214031,1214,FANAYAMA
district_539,1214032,1214,TOMA
district_540,1214033,1214,MANIAMOLO
district_541,1214034,1214,MAZINO
district_542,1214035,1214,LUAHAGUNDRE MANIAMOLO
district_543,1214036,1214,ONOLALU
district_544,1214040,1214,AMANDRAYA
district_545,1214041,1214,ARAMO
district_546,1214042,1214,ULUSUSUA
district_547,1214050,1214,LAHUSA
district_548,1214051,1214,SIDUAORI
district_549,1214052,1214,SOMAMBAWA
district_550,1214060,1214,GOMO
district_551,1214061,1214,SUSUA
district_552,1214062,1214,MAZO
district_553,1214063,1214,UMBUNASI
district_554,1214064,1214,IDANOTAE
district_555,1214065,1214,ULUIDANOTAE
district_556,1214066,1214,BORONADU
district_557,1214070,1214,LOLOMATUA
district_558,1214071,1214,ULUNOYO
district_559,1214072,1214,HURUNA
district_560,1214080,1214,LOLOWA'U
district_561,1214081,1214,HILIMEGAI
district_562,1214082,1214,OOU
district_563,1214083,1214,ONOHAZUMBA
district_564,1214084,1214,HILISALAWAAHE
district_565,1215010,1215,PAKKAT
district_566,1215020,1215,ONAN GANJANG
district_567,1215030,1215,SIJAMA POLANG
district_568,1215040,1215,DOLOK SANGGUL
district_569,1215050,1215,LINTONG NIHUTA
district_570,1215060,1215,PARANGINAN
district_571,1215070,1215,BAKTI RAJA
district_572,1215080,1215,POLLUNG
district_573,1215090,1215,PARLILITAN
district_574,1215100,1215,TARA BINTANG
district_575,1216010,1216,SALAK
district_576,1216011,1216,SITELLU TALI URANG JEHE
district_577,1216012,1216,PAGINDAR
district_578,1216013,1216,SITELLU TALI URANG JULU
district_579,1216014,1216,PERGETTENG-GETTENG SENGKUT
district_580,1216020,1216,KERAJAAN
district_581,1216021,1216,TINADA
district_582,1216022,1216,SIEMPAT RUBE
district_583,1217010,1217,SIANJUR MULA MULA
district_584,1217020,1217,HARIAN
district_585,1217030,1217,SITIO-TIO
district_586,1217040,1217,ONAN RUNGGU
district_587,1217050,1217,NAINGGOLAN
district_588,1217060,1217,PALIPI
district_589,1217070,1217,RONGGUR NIHUTA
district_590,1217080,1217,PANGURURAN
district_591,1217090,1217,SIMANINDO
district_592,1218010,1218,KOTARIH
district_593,1218011,1218,SILINDA
district_594,1218012,1218,BINTANG BAYU
district_595,1218020,1218,DOLOK MASIHUL
district_596,1218021,1218,SERBAJADI
district_597,1218030,1218,SIPISPIS
district_598,1218040,1218,DOLOK MERAWAN
district_599,1218050,1218,TEBINGTINGGI
district_600,1218051,1218,TEBING SYAHBANDAR
district_601,1218060,1218,BANDAR KHALIPAH
district_602,1218070,1218,TANJUNG BERINGIN
district_603,1218080,1218,SEI RAMPAH
district_604,1218081,1218,SEI BAMBAN
district_605,1218090,1218,TELUK MENGKUDU
district_606,1218100,1218,PERBAUNGAN
district_607,1218101,1218,PEGAJAHAN
district_608,1218110,1218,PANTAI CERMIN
district_609,1219010,1219,SEI BALAI
district_610,1219020,1219,TANJUNG TIRAM
district_611,1219021,1219,NIBUNG HANGUS
district_612,1219030,1219,TALAWI
district_613,1219031,1219,DATUK TANAH DATAR
district_614,1219040,1219,LIMAPULUH
district_615,1219041,1219,LIMA PULUH PESISIR
district_616,1219042,1219,DATUK LIMA PULUH
district_617,1219050,1219,AIR PUTIH
district_618,1219060,1219,SEI SUKA
district_619,1219061,1219,LAUT TADOR
district_620,1219070,1219,MEDANG DERAS
district_621,1220010,1220,BATANG ONANG
district_622,1220020,1220,PADANG BOLAK JULU
district_623,1220030,1220,PORTIBI
district_624,1220040,1220,PADANG BOLAK
district_625,1220041,1220,PADANG BOLAK TENGGARA
district_626,1220050,1220,SIMANGAMBAT
district_627,1220051,1220,UJUNG BATU
district_628,1220060,1220,HALONGONAN
district_629,1220061,1220,HALONGONAN TIMUR
district_630,1220070,1220,DOLOK
district_631,1220080,1220,DOLOK SIGOMPULON
district_632,1220090,1220,HULU SIHAPAS
district_633,1221010,1221,SOSOPAN
district_634,1221020,1221,ULU BARUMUN
district_635,1221030,1221,BARUMUN
district_636,1221031,1221,BARUMUN SELATAN
district_637,1221040,1221,LUBUK BARUMUN
district_638,1221050,1221,SOSA
district_639,1221060,1221,BATANG LUBU SUTAM
district_640,1221070,1221,HUTA RAJA TINGGI
district_641,1221080,1221,HURISTAK
district_642,1221090,1221,BARUMUN TENGAH
district_643,1221091,1221,AEK NABARA BARUMUN
district_644,1221092,1221,SIHAPAS BARUMUN
district_645,1222010,1222,SUNGAI KANAN
district_646,1222020,1222,TORGAMBA
district_647,1222030,1222,KOTA PINANG
district_648,1222040,1222,SILANGKITANG
district_649,1222050,1222,KAMPUNG RAKYAT
district_650,1223010,1223,NA IX-X
district_651,1223020,1223,MARBAU
district_652,1223030,1223,AEK KUO
district_653,1223040,1223,AEK NATAS
district_654,1223050,1223,KUALUH SELATAN
district_655,1223060,1223,KUALUH HILIR
district_656,1223070,1223,KUALUH HULU
district_657,1223080,1223,KUALUH LEIDONG
district_658,1224010,1224,TUGALA OYO
district_659,1224020,1224,ALASA
district_660,1224030,1224,ALASA TALU MUZOI
district_661,1224040,1224,NAMOHALU ESIWA
district_662,1224050,1224,SITOLU ORI
district_663,1224060,1224,TUHEMBERUA
district_664,1224070,1224,SAWO
district_665,1224080,1224,LOTU
district_666,1224090,1224,LAHEWA TIMUR
district_667,1224100,1224,AFULU
district_668,1224110,1224,LAHEWA
district_669,1225010,1225,SIROMBU
district_670,1225020,1225,LAHOMI
district_671,1225030,1225,ULU MORO O
district_672,1225040,1225,LOLOFITU MOI
district_673,1225050,1225,MANDREHE UTARA
district_674,1225060,1225,MANDREHE
district_675,1225070,1225,MANDREHE BARAT
district_676,1225080,1225,MORO O
district_677,1271010,1271,SIBOLGA UTARA
district_678,1271020,1271,SIBOLGA KOTA
district_679,1271030,1271,SIBOLGA SELATAN
district_680,1271031,1271,SIBOLGA SAMBAS
district_681,1272010,1272,DATUK BANDAR
